AK_c_Keq;AK_c_KmADP;AK_c_KmAMP;AK_c_KmATP;AK_c_Vmax;AK_c_k1;AK_c_k2;AK_g_Keq;AK_g_KmADP;AK_g_KmAMP;AK_g_KmATP;AK_g_Vmax;AK_g_k1;AK_g_k2;ALD_g_Keq;ALD_g_KiADP;ALD_g_KiAMP;ALD_g_KiATP;ALD_g_KiGA3P;ALD_g_KmDHAP;ALD_g_KmFru16BP;ALD_g_KmGA3P;ALD_g_Vmax;ATPu_c_k;ENO_c_Keq;ENO_c_Km2PGA;ENO_c_KmPEP;ENO_c_Vmax;G3PDH_g_Keq;G3PDH_g_KmDHAP;G3PDH_g_KmGly3P;G3PDH_g_KmNAD;G3PDH_g_KmNADH;G3PDH_g_Vmax;G6PDH_c_Keq;G6PDH_c_Km6PGL;G6PDH_c_KmGlc6P;G6PDH_c_KmNADP;G6PDH_c_KmNADPH;G6PDH_c_Vmax;G6PDH_g_Keq;G6PDH_g_Km6PGL;G6PDH_g_KmGlc6P;G6PDH_g_KmNADP;G6PDH_g_KmNADPH;G6PDH_g_Vmax;G6PP_c_Keq;G6PP_c_KmGlc;G6PP_c_KmGlc6P;G6PP_c_Vmax;GAPDH_g_Keq;GAPDH_g_Km13BPGA;GAPDH_g_KmGA3P;GAPDH_g_KmNAD;GAPDH_g_KmNADH;GAPDH_g_KmPi;GAPDH_g_Vmax;GAPDH_g_Vrmax;GDA_g_k;GK_g_Keq;GK_g_KmADP;GK_g_KmATP;GK_g_KmGly;GK_g_KmGly3P;GK_g_Vmax;GPO_c_KmGly3P;GPO_c_Vmax;GlcT_c_KmGlc;GlcT_c_Vmax;GlcT_c_alpha;GlcT_g_k;HXK_c_Keq;HXK_c_KmADP;HXK_c_KmATP;HXK_c_KmGlc;HXK_c_KmGlc6P;HXK_c_Vmax;HXK_c_Vmaxpc;HXK_g_Keq;HXK_g_KmADP;HXK_g_KmATP;HXK_g_KmGlc;HXK_g_KmGlc6P;HXK_g_Vmax;PFK_g_Keq;PFK_g_Ki1;PFK_g_Ki2;PFK_g_KmADP;PFK_g_KmATP;PFK_g_KmFru6P;PFK_g_KsATP;PFK_g_Vmax;PGAM_c_Keq;PGAM_c_Km2PGA;PGAM_c_Km3PGA;PGAM_c_Vmax;PGI_g_Keq;PGI_g_Ki6PG;PGI_g_KmFru6P;PGI_g_KmGlc6P;PGI_g_Vmax;PGI_g_Vrmax;PGK_g_Keq;PGK_g_Km13BPGA;PGK_g_Km3PGA;PGK_g_KmADP;PGK_g_KmATP;PGK_g_Vmax;PGK_g_Vrmax;PGL_c_Keq;PGL_c_Km6PG;PGL_c_Km6PGL;PGL_c_Vmax;PGL_c_k;PGL_g_Keq;PGL_g_Km6PG;PGL_g_Km6PGL;PGL_g_Vmax;PGL_g_k;PPI_c_Keq;PPI_c_KmRib5P;PPI_c_KmRul5P;PPI_c_Vmax;PPI_g_Keq;PPI_g_KmRib5P;PPI_g_KmRul5P;PPI_g_Vmax;PYK_c_Keq;PYK_c_KiADP;PYK_c_KiATP;PYK_c_KmADP;PYK_c_KmATP;PYK_c_KmPEP;PYK_c_KmPyr;PYK_c_Vmax;PYK_c_n;PyrT_c_KmPyr;PyrT_c_Vmax;RK_g_Keq;RK_g_KmADP;RK_g_KmATP;RK_g_KmRib;RK_g_KmRib5P;RK_g_Vmax;RK_g_Vrmax;TPI_g_Keq;TPI_g_KmDHAP;TPI_g_KmGA3P;TPI_g_Vmax;TPI_g_Vrmax;TR_c_Keq;TR_c_KmNADP;TR_c_KmNADPH;TR_c_KmTS2;TR_c_KmTSH2;TR_c_Vmax;_3PGAT_g_k;_6PGDH_c_Keq;_6PGDH_c_Km6PG;_6PGDH_c_KmNADP;_6PGDH_c_KmNADPH;_6PGDH_c_KmRul5P;_6PGDH_c_Vmax;_6PGDH_g_Keq;_6PGDH_g_Km6PG;_6PGDH_g_KmNADP;_6PGDH_g_KmNADPH;_6PGDH_g_KmRul5P;_6PGDH_g_Vmax;GAPDH_g_inhib
0.494219;0.0369581;4.43966;0.0538428;2.54273;71.7969;145.274;0.469249;0.790168;1.55957;0.274332;5389.95;649.915;1385.01;0.0722246;1.21792;3.40742;0.677005;0.104783;0.0130231;0.00996705;0.0624172;988.977;66.6117;3.89631;0.0600402;0.264574;602.136;15967.9;0.0911917;2.33952;0.387341;0.0124841;453.276;9.2577;0.0452343;0.0567124;0.00893559;9.79E-05;8.91783;23.9579;0.0374092;0.0565305;0.00932425;9.77E-05;8.91783;221.702;3.98733;7.26024;25.2157;0.0609084;0.115694;0.159175;0.454022;0.0263015;1.91555;699.638;488.543;0.682723;0.000875115;0.561647;0.210252;0.468946;3.28896;222.94;1.74355;364.273;1.1864;74.4127;0.717021;1.32E+06;601.01;0.13365;0.107086;0.0851151;12.2673;34.2769;0.0178425;747.416;0.129028;0.103771;0.0928548;9.90054;1886.81;1009.26;17.7294;12.9584;2.72835;0.0544956;0.994644;0.0408786;1483.21;0.168061;0.201093;0.142878;219.825;0.406964;0.124679;0.127056;0.368716;1567.65;1340.79;3245.16;0.0102223;1.34452;0.050167;0.231895;3452.67;1768.58;21557.4;0.031797;0.0442657;30.4089;0.0559135;18556.8;0.203807;0.0440901;5.36628;0.0521497;5.82117;4.06105;1.62856;50.154;6.6442;4.53898;1.25756;50.154;9142.5;0.587072;0.673668;0.11424;13.7028;0.311577;57.0015;1161.79;2.37734;1.78271;248.75;0.0100934;0.220974;0.263121;0.559091;0.507434;1.57196;204.326;0.0473513;1.27585;0.227302;1451.69;5461.92;415.902;0.223687;0.000770976;0.00545408;0.000318252;276.579;785.484;31.0949;0.00326703;0.000844439;0.000645754;0.0360232;8.85158;35.39;0.00445168;0.00126299;0.00066506;0.0327025;8.85158;3.26804
0.487068;0.592319;3.03101;0.346734;9.0856;24831.9;50982.4;0.466291;0.29248;2.10562;1.09171;8.11239;401721;861526;0.0864174;1.56119;3.12966;0.782656;0.110127;0.0126639;0.00940172;0.0747566;481.637;67.8261;2.83153;0.0664155;0.208226;575.332;16164.7;0.0973663;1.79784;0.385491;0.010917;453.015;6.46911;0.038352;0.0572783;0.00905634;9.10E-05;9.26627;7.6183;0.0512849;0.0578046;0.00947042;9.79E-05;9.26627;253.886;6.19663;3.81044;13.2437;0.0578035;0.0723164;0.156114;0.531311;0.0208833;2.02745;1542.07;490.637;2814.03;0.00079094;0.558571;0.343569;0.427173;4.25384;149.552;1.66541;381.858;1.08242;100.707;0.861046;305182;753.445;0.114378;0.108949;0.101067;12.5159;173.45;0.0852563;655.279;0.133651;0.0993424;0.104074;12.0762;1861;1292.65;16.8737;14.542;1.30572;0.0463676;1.15367;0.0348934;1967.49;0.166254;0.171461;0.152256;198.052;0.418883;0.120129;0.109272;0.361444;1616.28;1178.31;3393.15;0.00646362;1.53189;0.0133227;0.29693;2716.26;1503.12;18070.6;0.0568252;0.05111;33.3789;0.0522685;21233.3;0.0445513;0.0569182;5.8904;0.0575001;6.01572;4.7698;1.64956;82.8765;5.59469;4.53789;1.45367;82.8765;12349.2;0.625507;0.708404;0.105704;14.7364;0.307155;22.0979;1091.52;2.79776;1.89425;261.221;0.0108541;0.296571;0.349165;0.514086;0.456036;35.5935;4352.25;0.0442204;1.18837;0.264293;1081.29;5438.17;514.186;0.261256;0.000770264;0.00724074;0.00233024;284.017;50.3585;52.6824;0.00311712;0.00112495;0.000554159;0.0292876;13.6335;55.6818;0.00341345;0.00109482;0.000644867;0.0246723;13.6335;2.92156
0.482256;0.0352649;3.6696;0.132898;185.929;13214.2;27400.7;0.506862;1.39961;3.69705;0.165247;2.54442;64.5512;127.355;0.0665369;2.05109;3.57417;0.635367;0.0853056;0.0151038;0.0091102;0.0599378;550.474;54.7127;4.24009;0.0493481;0.248327;605.23;18997.3;0.0749667;2.02632;0.401106;0.0121008;438.207;12.673;0.0343731;0.0557909;0.00938218;0.000110227;9.10165;7.29584;0.0407561;0.0574913;0.00916104;9.09E-05;9.10165;309.648;6.75341;6.41276;30.9624;0.0895709;0.0677931;0.14948;0.471923;0.0179196;0.718956;1860.73;361.359;496.598;0.000802258;0.567622;0.172186;0.373973;4.58766;209.005;1.69307;368.106;1.30364;122.09;0.774124;242496;813.264;0.127651;0.120523;0.079987;14.6908;60.9914;0.0304958;885.718;0.118623;0.114152;0.114657;13.8793;1939;1002.86;17.2227;12.1102;5.05894;0.0511729;1.01075;0.0413091;1624.74;0.179424;0.141918;0.152021;265.085;0.451045;0.175241;0.122289;0.414533;1974.28;1304.31;3220.41;0.0075272;1.40916;0.365606;0.296696;2619.25;1321.44;20279.9;0.0146815;0.0474863;27.2257;0.0561094;24631.1;0.0443461;0.0597907;4.80454;0.0504995;5.31768;3.83045;1.51429;60.5616;7.57378;3.7967;1.57705;60.5616;9375.22;0.520934;0.537246;0.106104;14.1772;0.301375;80.397;1049.02;2.42405;1.74211;237.614;0.00834821;0.305011;0.191254;0.490536;0.443886;30.9979;2572.97;0.0458274;1.16182;0.226555;1461.28;6217.9;468.936;0.023069;0.000785308;0.0073466;0.00395046;254.721;107.204;45.0132;0.00323736;0.000874212;0.000559062;0.0298529;11.6968;42.9338;0.00462265;0.00088963;0.000581248;0.0298774;11.6968;2.27571
0.462618;0.180853;38.5262;0.0194859;107.852;444.29;960.382;0.476314;0.245651;5.76598;0.132017;92.6012;37978.6;79734.2;0.113569;1.37721;3.09475;0.698781;0.0985417;0.0153937;0.00854194;0.0669968;744.245;58.0314;3.91126;0.0464878;0.246241;605.432;17028.4;0.0895123;1.47015;0.382353;0.00875088;427.155;7.77298;0.0446953;0.0607826;0.0092957;0.000114154;7.63165;8.24969;0.0428096;0.0583207;0.009499;9.88E-05;7.63165;405.171;4.05162;6.01677;13.2122;0.0440528;0.0932977;0.17709;0.445541;0.0232434;0.412926;787.271;496.141;924.615;0.000841189;0.531135;0.22264;0.469227;4.11062;202.907;1.59693;381.826;1.15783;113.193;0.642282;4.23E+06;676.63;0.131656;0.110336;0.111637;7.31594;91.7065;0.0437967;847.691;0.119078;0.124937;0.0866754;7.57953;2002.21;1105.93;16.4908;8.95416;6.46528;0.0628803;1.07109;0.0436315;1359.74;0.165056;0.153408;0.128787;252.305;0.452935;0.163177;0.126075;0.45402;2108.48;1305.73;3502.97;0.000916736;2.35224;0.0387674;0.235714;2907.61;1229.84;19436.1;0.0455073;0.0479826;28.7463;0.0530923;15909.9;0.0328662;0.0521786;5.07288;0.0533046;7.01301;4.13075;1.40318;74.8855;7.29523;3.93713;1.51257;74.8855;10573;0.768818;0.61349;0.112668;14.6868;0.354987;17.7509;1285.51;2.37184;2.02077;228.829;0.0108562;0.262703;0.244527;0.488157;0.322047;19.1408;2487.63;0.0472518;1.18212;0.222646;1489.71;5937.96;385.908;0.093325;0.000769166;0.00663536;0.024962;222.898;48.6033;40.8633;0.00377363;0.00093913;0.000656962;0.0323634;8.53771;39.3068;0.00323414;0.00099681;0.000603885;0.0322261;8.53771;3.53737
0.502261;0.20031;0.61088;0.007005;107.048;14.4215;28.7131;0.488836;0.038517;5.74559;0.0992929;0.0863171;1507.3;3083.45;0.0898305;1.49052;2.89776;0.482774;0.120981;0.0166948;0.00766805;0.0688578;486.57;96.7039;3.73584;0.0494063;0.236193;619.113;18266.3;0.118638;2.04295;0.315894;0.0110803;465.544;7.89442;0.0400205;0.0583995;0.00914055;0.000125504;7.76264;14.1096;0.0371857;0.055819;0.00954462;9.45E-05;7.76264;281.951;5.35176;4.1517;19.1546;0.0556687;0.0792434;0.148182;0.273014;0.0236508;4.27808;537.789;452.059;140.782;0.00084038;0.569603;0.321413;0.383828;4.97627;209.792;1.67421;360.405;1.15846;120.217;0.793243;45816.5;729.721;0.145025;0.10727;0.0829193;12.693;152.297;0.0810279;738.487;0.101665;0.148448;0.132627;12.6033;1727.26;1260.61;16.5613;10.6003;1.31809;0.0515937;0.898528;0.0426574;1863.01;0.171916;0.130549;0.154287;245.148;0.395284;0.10941;0.126802;0.481733;1849.8;1244.23;3679.99;0.00234066;3.31857;0.0552697;0.256537;3926.79;1117.82;22713;0.0442441;0.0479872;24.1012;0.0564124;19725.7;0.0700184;0.0477034;4.25315;0.0568041;6.66487;4.6041;1.41666;75.7559;5.54643;4.07567;1.44298;75.7559;10004.7;0.636979;0.565548;0.11481;14.7216;0.303991;77.5463;1046.78;2.58665;1.99129;237.074;0.00908919;0.240517;0.210176;0.526105;0.393702;1.80589;232.012;0.0440522;1.1737;0.255176;1243.02;6134.69;436.782;0.138368;0.000769235;0.00732981;0.0070876;295.329;10494.6;46.0037;0.00303733;0.00100329;0.000478132;0.0274925;9.59689;38.008;0.00397421;0.000864675;0.000607727;0.0343937;9.59689;3.08967
0.469035;0.473321;8.67803;0.114431;8.49248;19547.3;41675.5;0.475488;0.230921;0.937917;3.31034;0.26849;6315.49;13282.1;0.0557246;1.45354;2.92095;1.02202;0.0855019;0.0141129;0.0103865;0.0590672;407.904;60.9662;3.63142;0.0558013;0.27371;604.743;18136.3;0.102201;1.975;0.431587;0.00971338;482.032;2.32558;0.0420846;0.0589952;0.00960303;9.15E-05;7.16655;6.61053;0.0361175;0.0571147;0.00892945;9.81E-05;7.16655;325.875;4.76963;5.97963;30.2175;0.0541;0.10583;0.153979;0.399633;0.0175086;3.67821;1205.65;677.835;4070.25;0.000865049;0.558969;0.199598;0.436746;3.289;184.499;1.73595;367.88;1.03327;101.14;0.80375;5.94E+06;535.327;0.130276;0.128564;0.10528;12.916;62.7085;0.0304977;730.016;0.127147;0.114502;0.114259;9.90336;1993.47;1200.4;9.90765;10.2057;2.95781;0.0694329;0.909431;0.0393153;1778.35;0.158086;0.171224;0.140717;231.847;0.430631;0.174847;0.121423;0.416143;2016.21;1379.92;3343.2;0.0110794;2.04004;0.0280649;0.377716;3101.19;1106.02;19433.6;0.00279533;0.0473252;27.4177;0.0628235;27490.1;0.113407;0.0503859;4.83842;0.0506868;4.62631;4.52647;1.70912;67.478;6.85805;5.07742;1.5196;67.478;13896;0.604315;0.480405;0.0964601;15.8394;0.338434;38.7065;815.61;2.3697;1.91616;232.774;0.0102805;0.232829;0.219747;0.673724;0.294142;2.60239;547.232;0.046032;1.19594;0.269537;1179.48;5774.81;500.83;0.219113;0.000784107;0.0076328;0.00354635;229.693;59.1189;67.5856;0.00344243;0.000930664;0.000534495;0.040235;7.30583;50.6725;0.00342665;0.00111957;0.000632615;0.0303954;7.30583;4.58157
0.473395;0.794939;6.0781;0.679667;570.229;4115.69;8693.98;0.483593;0.168991;4.36914;0.161968;4373.36;2178.23;4504.25;0.125225;1.55786;4.35484;0.806707;0.140167;0.0153694;0.00902416;0.0663679;454.887;42.1608;4.36153;0.0605083;0.245805;607.686;17265.8;0.105548;1.85853;0.404481;0.0097242;450.772;18.7626;0.0368568;0.0568741;0.00935272;8.27E-05;7.29435;5.04148;0.0365359;0.0580301;0.0096129;0.000107295;7.29435;230.125;4.48459;3.767;23.7129;0.0798727;0.10738;0.156386;0.4179;0.0292142;2.17712;822.055;499.02;217.705;0.000830547;0.552573;0.20171;0.507932;2.71747;203.786;1.74735;365.076;0.977529;124.273;0.679873;605124;697.101;0.120897;0.110149;0.107279;15.059;22.5671;0.0121362;542.863;0.118552;0.120632;0.0994004;20.5557;1836.92;981.891;15.858;10.4502;0.199232;0.0729095;1.11328;0.0336398;1834.91;0.172107;0.147625;0.151462;180.513;0.470552;0.158138;0.104864;0.444761;2472.66;1251.47;3309.68;0.00164689;1.75354;0.0349718;0.248208;3486.63;1191.95;16335;0.0405581;0.0486586;34.8682;0.054474;20283.2;0.129376;0.0531404;6.15321;0.055481;8.53877;3.68261;1.22436;87.0714;7.14704;3.6488;1.13089;87.0714;11581.7;0.720644;0.575227;0.10624;16.3291;0.370078;60.3786;1149.48;2.47624;1.71314;241.327;0.0107033;0.264238;0.262087;0.472961;0.380986;9.43588;1085.5;0.0462478;1.31959;0.28189;1217.4;5623.19;345.255;0.0437679;0.000769779;0.00673102;0.000549742;196.768;29.9845;61.1542;0.00346611;0.000830957;0.000532784;0.0328204;14.8901;46.9436;0.00336053;0.00110467;0.000621433;0.0337292;14.8901;3.12907
0.457577;0.14396;3.44554;0.15357;401.051;2917.89;6376.82;0.509591;0.321905;0.846099;0.239561;1.18054;2576.07;5055.17;0.0979328;1.44642;2.8057;0.483048;0.116498;0.0129658;0.00985438;0.0577041;1113.66;66.0542;3.08409;0.0560427;0.25047;562.049;17580.8;0.0775262;2.07275;0.428179;0.00883233;487.585;6.51422;0.0403641;0.0598643;0.00909953;9.35E-05;5.17244;4.38624;0.0416657;0.0586713;0.00905017;9.00E-05;5.17244;302.29;3.69752;5.06397;35.3935;0.062653;0.154688;0.164297;0.480819;0.0192818;2.71148;842.285;512.715;16687.8;0.000905038;0.560623;0.262946;0.392002;4.38249;191.743;1.66123;376.611;1.19312;81.4997;0.873003;6835.26;831.434;0.116962;0.118858;0.0922603;9.5299;179.183;0.0871246;600.989;0.142748;0.106991;0.143676;9.56111;1877.45;912.797;18.6355;10.8113;1.78354;0.0574803;1.07182;0.0387364;1846.11;0.168137;0.151528;0.157591;241.238;0.502111;0.153494;0.118067;0.441978;2320.08;1246.8;3315.55;0.0153645;1.88097;0.166943;0.249938;3283.82;1633.69;20995.3;0.026958;0.040985;26.6645;0.0542384;14958.8;0.0334292;0.0496115;4.7055;0.0586652;6.20604;3.9004;1.02872;88.5872;6.45874;3.82566;1.25759;88.5872;10305.7;0.865666;0.637875;0.0992948;15.561;0.289117;73.365;1203.8;2.37632;1.80285;268.466;0.0129663;0.254998;0.223603;0.610123;0.337326;11.1997;1369.94;0.0429591;1.30026;0.212961;1550.15;5910.03;482.415;0.275464;0.000777619;0.00726274;0.00210016;245.075;24.0718;39.0702;0.00330334;0.000952724;0.000728225;0.027163;9.85581;43.5812;0.0037374;0.00133292;0.000651105;0.0275466;9.85581;3.25975
0.497665;0.373567;1.55352;0.460291;398.17;4.6552;9.35409;0.479623;0.0487132;1.74904;0.385113;6.48952;1032.57;2152.87;0.0604713;1.69995;3.98864;0.956682;0.0799017;0.0170569;0.00921561;0.0703223;454.638;43.7885;4.12469;0.0467293;0.262558;610.262;15415.4;0.102908;2.23856;0.38107;0.00709957;467.521;8.44941;0.0397594;0.0587053;0.00913985;7.70E-05;10.439;11.0582;0.0400203;0.058103;0.00964391;0.000101198;10.439;216.942;3.3822;5.56349;15.7231;0.0595133;0.160645;0.146973;0.409544;0.0175696;10.4294;516.222;410.845;435.719;0.000830302;0.556222;0.186187;0.477841;3.64297;213.364;1.71905;356.408;0.946928;86.1733;0.753911;63949.1;1099.28;0.101495;0.0951877;0.110877;9.53015;189.879;0.096061;823.925;0.153505;0.118632;0.100911;10.4329;1786.77;1318.7;13.1213;11.8577;2.22239;0.0573471;1.17374;0.0354172;1141.24;0.161628;0.157938;0.148024;250.076;0.490661;0.110691;0.147581;0.463823;2331.81;1527.41;3563.8;0.000436548;1.54903;0.0158889;0.290067;2958.3;1251.17;21824.9;0.139224;0.0490643;35.0754;0.0495003;17631.7;0.0118053;0.0478672;6.18977;0.053825;7.97164;3.86934;1.44541;59.4852;4.97212;3.86065;1.353;59.4852;8256.05;0.75874;0.524594;0.108715;15.2041;0.356978;28.9186;1019.28;2.35608;1.99913;207.87;0.0105362;0.247836;0.193058;0.45956;0.329803;11.6761;1202.89;0.043474;1.13472;0.234989;1118;5325.63;600.563;0.135544;0.000759404;0.00701891;0.00210905;269.831;4506.23;47.3098;0.00354403;0.0010439;0.000742127;0.0335869;10.9653;44.778;0.00375474;0.00117813;0.000665518;0.0283727;10.9653;2.54363
0.426991;0.379222;1.25167;0.87949;12.0896;211040;494248;0.469326;0.299635;1.6541;0.644923;0.209097;42372.3;90283.3;0.0832234;1.19241;3.77185;0.73774;0.141421;0.0160688;0.00879427;0.0622665;752.246;96.1044;4.82308;0.0382367;0.26849;641.977;16397.8;0.0818238;2.11203;0.356862;0.0102209;450.487;14.688;0.0364422;0.0583585;0.0094519;0.000111167;8.62347;12.1155;0.0372605;0.0593349;0.00948327;9.23E-05;8.62347;186.503;4.79624;5.32887;11.868;0.0830622;0.204064;0.158184;0.692159;0.0250548;6.51702;785.869;446.274;3438.94;0.000884738;0.55185;0.227623;0.529274;3.59466;205.965;1.67977;370.237;1.19876;110.442;0.811294;9.97E+06;862.839;0.107171;0.126314;0.0826701;11.5431;44.8985;0.0235466;722.089;0.121854;0.114376;0.0891781;10.3011;1861.89;778.917;17.0063;10.2963;0.502581;0.0677178;1.00869;0.0343456;1584.68;0.166203;0.12846;0.143392;228.697;0.435454;0.127327;0.108454;0.318651;1805.75;1425.64;3395.49;0.000568147;1.23077;0.0518517;0.167277;2440.86;1353.55;24378.5;0.0727282;0.051311;23.7845;0.0545901;18888.9;0.0261641;0.0529092;4.19726;0.0560686;5.30055;3.51835;1.16431;60.7948;6.37049;4.29357;1.37136;60.7948;8017.56;0.848023;0.495729;0.0871101;14.9802;0.357035;76.5902;1575.58;2.5319;2.1346;251.632;0.0111598;0.327129;0.19723;0.577153;0.359363;7.30724;634.029;0.0444902;1.17968;0.21983;1366.11;5721.96;314.002;0.0086991;0.000768111;0.00644902;0.000352635;211.39;752.915;53.3133;0.00330435;0.000891338;0.000663096;0.0302392;10.4187;36.2065;0.00380205;0.00097907;0.000647772;0.0286127;10.4187;2.85976
0.487713;0.724604;1.69797;0.0305677;83.5343;20735.6;42516.1;0.481872;1.45865;0.871149;0.296867;0.54329;282.193;585.618;0.074361;1.89071;3.87478;0.722549;0.0917044;0.0127669;0.00847241;0.0573048;620.104;29.0152;3.76519;0.0558266;0.211784;664.21;17775.6;0.0792832;1.81611;0.415608;0.0101023;468.821;2.28094;0.0380769;0.0573146;0.00921169;0.000100626;11.3434;3.30278;0.0393613;0.0612465;0.00975939;0.00011879;11.3434;278.724;3.12524;4.76343;2.05773;0.0496326;0.156694;0.170678;0.478688;0.0241128;0.440994;477.575;449.478;1233.66;0.000927592;0.561392;0.230607;0.456586;2.6542;187.858;1.70056;355.134;1.19316;92.2155;0.438018;9846.42;1003.31;0.111722;0.119716;0.107288;10.5954;76.125;0.039905;707.035;0.1449;0.115846;0.0998408;13.608;1831.53;1196.89;9.95157;13.1092;0.306739;0.0595639;0.918198;0.0415943;2296.13;0.151655;0.1764;0.161042;196.872;0.437715;0.172952;0.131193;0.466843;2035.13;1319.79;3428.82;0.000252749;1.41339;0.288248;0.461651;3189.84;1489.46;15072.5;0.00683302;0.0471892;27.5726;0.0545811;25126.7;0.133878;0.0524602;4.86576;0.0552762;6.26613;3.61744;1.20541;66.0816;5.50194;3.88005;1.50545;66.0816;10151.3;0.685707;0.568563;0.113423;13.8292;0.31681;30.4941;994.188;2.35549;2.2354;215.925;0.0114343;0.247632;0.204233;0.492934;0.401466;6.50784;576.349;0.0468731;1.25601;0.205196;1607.73;5603.58;459.364;0.0488027;0.000782068;0.00662138;0.000845714;248.731;6.57061;49.9643;0.0038722;0.00108711;0.000599241;0.0251884;8.38443;41.1224;0.00324409;0.000902951;0.000554189;0.0310953;8.38443;2.88356
0.487081;0.21398;1.47541;0.124358;324.597;81.0155;166.329;0.450614;0.0281783;6.40785;0.0335963;11.2627;36.9242;81.9419;0.0987236;1.30578;4.02721;0.762111;0.063246;0.0170537;0.00895417;0.0596097;397.88;33.358;3.48237;0.0524609;0.193354;558.569;14778.1;0.10559;1.98383;0.53801;0.00945495;474.507;7.32821;0.0391784;0.0549554;0.00931501;0.000114621;10.7778;3.64745;0.0378616;0.0579053;0.00932709;9.37E-05;10.7778;314.064;4.47442;5.32797;34.5778;0.0634198;0.0891534;0.158622;0.469177;0.0212552;2.42406;1774.77;719.756;1480.73;0.000871271;0.558887;0.239384;0.529855;3.6133;201.259;1.7132;368.363;1.07251;135.242;0.614311;1.02E+06;736.843;0.112094;0.160526;0.0977744;13.4687;188.796;0.0966422;868.233;0.130865;0.106468;0.119772;9.45456;1764.76;798.55;15.6905;8.05522;15.086;0.0748601;1.08308;0.043151;1439.12;0.161954;0.131745;0.159843;221.585;0.484177;0.132558;0.124477;0.410693;2448.08;1547.96;3455.48;0.003578;1.60436;0.0798704;0.283447;2479.57;1334.17;18498.2;0.0786678;0.0573177;34.7163;0.0612215;21780.2;0.070196;0.0469613;6.12641;0.0541527;5.76295;3.95073;1.553;79.5617;4.84307;3.97054;1.2179;79.5617;10877.2;0.511019;0.406108;0.108426;15.5202;0.402897;63.8031;1388.12;2.37824;2.4558;230.948;0.00740759;0.270646;0.257449;0.442609;0.324339;19.0496;3338.26;0.0495425;1.11393;0.215714;1383.97;5409.65;409.7;0.0135776;0.000773591;0.00713307;0.00112586;239.809;44.0663;52.5028;0.00392159;0.000783913;0.000500114;0.0256223;11.0476;39.4632;0.00339757;0.00089867;0.000454653;0.0320097;11.0476;3.98673
0.467031;0.208315;3.87395;1.34327;17.757;22.4607;48.0926;0.469961;1.63821;9.47709;0.0597897;1.10513;726.245;1545.33;0.0591855;1.2506;4.00216;0.602329;0.0842195;0.0134596;0.00969452;0.0587961;580.982;85.0148;5.04382;0.0419014;0.200428;662.936;20777.1;0.0872179;1.78234;0.420172;0.00829629;466.433;12.8376;0.0354401;0.0579072;0.00938717;0.000108343;10.7613;5.94069;0.0455565;0.0563134;0.00940742;9.16E-05;10.7613;253.768;4.07739;3.90305;4.80802;0.0809029;0.141275;0.228594;0.578749;0.0156622;1.59759;2338.48;488.311;2951.57;0.000823399;0.540252;0.22332;0.39104;3.50574;197.717;1.7611;365.334;0.978938;79.4436;0.847503;5.37E+09;628.357;0.103705;0.117737;0.123737;7.92697;179.596;0.0938687;612.6;0.10848;0.120723;0.0636784;10.474;1733.67;1279.43;14.8258;11.0495;3.30251;0.068984;1.09251;0.0330486;1502.78;0.169303;0.167719;0.146848;207.628;0.440707;0.165575;0.13267;0.392505;1646.38;1275.47;3383.09;0.00966548;3.04921;0.0616249;0.207966;3185.38;1275.39;20336.2;0.0452039;0.0500834;36.56;0.0544129;22378.7;0.146504;0.0513835;6.45176;0.0547103;4.67988;4.61077;1.30604;89.0569;4.80943;3.57319;1.39416;89.0569;10153.9;0.498906;0.621152;0.129305;14.5506;0.391122;89.7819;851.975;2.46372;1.95389;248.329;0.0128909;0.259799;0.211582;0.464818;0.373428;29.6764;2333.71;0.0411432;1.14016;0.201074;1422.72;6098.34;314.771;0.133991;0.000767009;0.00848114;0.000442145;266.165;65.4779;50.2668;0.00271892;0.000950398;0.000574544;0.0303749;8.8397;42.5878;0.00364936;0.000909293;0.000543363;0.0260661;8.8397;2.9051
